"s","ID","nome","starttime","endTime"
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016217-(1948-01-01)","016217","TORRE PALLAVICINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016224-(1970-06-02)","016224","VALBREMBO",1970-06-02,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016227-(1978-02-12)","016227","VALNEGRA",1978-02-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016230-(1948-01-01)","016230","VEDESETA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016235-(1948-01-01)","016235","VIADANICA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016240-(1948-01-01)","016240","VILLA DI SERIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016245-(1948-01-01)","016245","ZANICA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017006-(1963-07-17)","017006","ANGOLO TERME",1963-07-17,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017030-(1948-03-01)","017030","BRIONE",1948-03-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017031-(1956-03-25)","017031","CAINO",1956-03-25,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017032-(1948-01-01)","017032","CALCINATO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017056-(1948-01-01)","017056","COCCAGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017064-(1948-01-01)","017064","CORZANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017066-(1948-01-01)","017066","DELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017073-(1950-08-03)","017073","GAMBARA",1950-08-03,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017074-(1948-01-01)","017074","GARDONE RIVIERA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017098-(1948-01-01)","017098","MAGASA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017100-(1948-01-01)","017100","MALEGNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017109-(1952-01-22)","017109","MONIGA DEL GARDA",1952-01-22,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017110-(1948-01-01)","017110","MONNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017118-(1949-08-27)","017118","NIARDO",1949-08-27,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017119-(1948-01-01)","017119","NUVOLENTO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017120-(1948-01-01)","017120","NUVOLERA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017124-(1948-01-01)","017124","ONO SAN PIETRO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017128-(1963-02-13)","017128","OSSIMO",1963-02-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017129-(1958-04-25)","017129","PADENGHE SUL GARDA",1958-04-25,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017134-(1948-01-01)","017134","PARATICO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017144-(1948-01-01)","017144","POLAVENO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017152-(1948-01-01)","017152","PRALBOINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017162-(1948-01-01)","017162","ROCCAFRANCA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017172-(1948-01-01)","017172","SAN GERVASIO BRESCIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017182-(1948-01-01)","017182","SULZANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017186-(1948-01-01)","017186","TORBOLE CASAGLIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017188-(1948-01-01)","017188","TRAVAGLIATO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017202-(1948-01-01)","017202","VIONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017206-(1963-02-13)","017206","PIANCOGNO",1963-02-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018004-(1948-01-01)","018004","ALBUZZANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018015-(1958-08-28)","018015","BORGARELLO",1958-08-28,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018018-(1948-01-01)","018018","BORGO SAN SIRO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018041-(1948-01-01)","018041","CAVA MANARA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018051-(1948-01-01)","018051","CODEVILLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018053-(2002-10-26)","018053","COPIANO",2002-10-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018061-(1948-01-01)","018061","DORNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018066-(1948-01-01)","018066","GALLIAVOLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018071-(1948-01-01)","018071","GERENZAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018081-(1948-01-01)","018081","LINAROLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018090-(1989-07-27)","018090","MEZZANA BIGLI",1989-07-27,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018106-(1948-01-01)","018106","OTTOBIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018116-(1948-01-01)","018116","PIZZALE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018126-(1948-01-01)","018126","ROCCA SUSELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018148-(1948-01-01)","018148","SEMIANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018150-(1998-04-19)","018150","SIZIANO",1998-04-19,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018158-(1948-01-01)","018158","TORRE DE' NEGRI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018163-(1948-01-01)","018163","TRIVOLZIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018168-(1948-01-01)","018168","VALLE LOMELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018173-(1948-01-01)","018173","VELLEZZO BELLINI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018178-(1948-01-01)","018178","VILLA BISCOSSI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018183-(1948-01-01)","018183","VOLPARA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018188-(1948-01-01)","018188","ZERBO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019003-(1948-01-01)","019003","ANNICCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019013-(1948-01-01)","019013","CAPPELLA CANTONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019023-(1948-01-01)","019023","CASTELDIDONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019033-(2019-07-04)","019033","CORTE DE' FRATI",2019-07-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019043-(1948-01-01)","019043","FIESCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019047-(1948-01-01)","019047","GENIVOLTA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019057-(1948-01-01)","019057","MARTIGNANA DI PO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019067-(1948-01-01)","019067","PANDINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019075-(1948-01-01)","019075","PIEVE SAN GIACOMO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019077-(2019-07-04)","019077","POZZAGLIO ED UNITI",2019-07-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019085-(1948-01-01)","019085","ROBECCO D'OGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019087-(1948-01-01)","019087","SALVIROLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019095-(1948-01-01)","019095","SESTO ED UNITI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019101-(1948-01-01)","019101","SPINEDA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019107-(2019-01-01)","019107","TORRE DE' PICENARDI",2019-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019111-(1948-01-01)","019111","VAIANO CREMASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020038-(1948-01-01)","020038","OSTIGLIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020043-(1948-01-01)","020043","POMPONESCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020048-(1948-01-01)","020048","REDONDESCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020052-(1980-06-15)","020052","RONCOFERRARO",1980-06-15,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020053-(1948-01-01)","020053","ROVERBELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020058-(1948-01-01)","020058","SAN GIOVANNI DEL DOSSO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020063-(1948-01-01)","020063","SOLFERINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020068-(1948-01-01)","020068","VILLIMPENTA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020072-(2018-01-01)","020072","BORGO MANTOVANO",2018-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097002-(1995-01-01)","097002","AIRUNO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097004-(1995-01-01)","097004","BALLABIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097012-(1995-01-01)","097012","CALCO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097021-(2004-06-08)","097021","CESANA BRIANZA",2004-06-08,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097022-(1995-01-01)","097022","CIVATE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097026-(1995-01-01)","097026","COSTA MASNAGA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097032-(1995-01-01)","097032","DORIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097036-(1995-01-01)","097036","GALBIATE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097046-(1995-01-01)","097046","MANDELLO DEL LARIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097056-(1995-01-01)","097056","NIBIONNO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097076-(1995-01-01)","097076","SIRTORI",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098004-(1995-01-01)","098004","BORGHETTO LODIGIANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098008-(1995-01-01)","098008","CASALETTO LODIGIANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098028-(1995-01-01)","098028","GRAFFIGNANA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098038-(1995-01-01)","098038","MELETI",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098051-(1995-01-01)","098051","SANTO STEFANO LODIGIANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098061-(1995-01-01)","098061","ZELO BUON PERSICO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108002-(2009-06-30)","108002","AICURZIO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108012-(2009-06-30)","108012","BRUGHERIO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108022-(2009-06-30)","108022","CORREZZANA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108026-(2009-06-30)","108026","LESMO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108032-(2009-06-30)","108032","MISINTO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108036-(2009-06-30)","108036","ORNAGO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108046-(2009-06-30)","108046","VEDANO AL LAMBRO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108051-(2009-12-18)","108051","BUSNAGO",2009-12-18,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108055-(2009-12-18)","108055","RONCELLO",2009-12-18,9999-12-31
