"bacino_idrografico","corso_d_acqua","corpo_idrico","provincia","comune","codice_comune","coord_x","coord_y","codice_stazione","data_campionamento","parametro","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB","0,0022",,,"CHM-PCB-0","µg/l",,"microgrammi per litro",,"0.0022","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 101","<0,0002","37680-73-2",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 105","6,4e-005","32598-14-4",,,"µg/l",,"microgrammi per litro",,"0.000064","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 110","0,000217","38380-03-9",,,"µg/l",,"microgrammi per litro",,"0.000217","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 114","<5e-005","74472-37-0",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 118","0,000128","31508-00-6",,,"µg/l",,"microgrammi per litro",,"0.000128","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 123","<5e-005","65510-44-3",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 126","<5e-005","57465-28-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 128","<0,0001","85760-74-3",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 138","0,000297","35065-28-2",,,"µg/l",,"microgrammi per litro",,"0.000297","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 146","<5e-005","51908-16-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 149","0,000209","38380-04-0",,,"µg/l",,"microgrammi per litro",,"0.000209","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 151","<0,0001","52663-63-5",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 153","0,000308","35065-27-1",,,"µg/l",,"microgrammi per litro",,"0.000308","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 156","<0,0001","38380-08-4",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 157","<0,0001","69782-90-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 167","<5e-005","52663-72-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 169","<5e-005","32774-16-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 170","0,000143","35065-30-6",,,"µg/l",,"microgrammi per litro",,"0.000143","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 177","<5e-005","52663-70-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 180","0,000213","35065-29-3",,,"µg/l",,"microgrammi per litro",,"0.000213","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 183","<0,0001","52663-69-1",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 187","<5e-005","52663-68-0",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 189","<5e-005","39635-31-9",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 28","0,000346","7012-37-5",,,"µg/l",,"microgrammi per litro",,"0.000346","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 52","0,00019","35693-99-3",,,"µg/l",,"microgrammi per litro",,"0.00019","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 77","6,8e-005","32598-13-3",,,"µg/l",,"microgrammi per litro",,"0.000068","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 81","<5e-005","70362-50-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 95","<0,0002","38379-99-6",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PCB 99","<0,0001","38380-01-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFBA (Perfluoro Butanoic Acid)","<0,005","375-22-4",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFBS (Perfluoro Butane Sulfonate)","<0,005","375-73-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFDA (Perfluoro Decanoic Acid)","<0,005","335-76-2",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFHpA (Perfluoro Heptanoic Acid)","<0,005","375-85-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFHxA (Perfluoro Hexanoic Acid)","<0,005","307-24-4",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFHxS (Perfluoro Hexane Sulfonate)","<0,005","355-46-4",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFNA (Perfluoro Nonanoic Acid)","<0,005","375-95-1",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFOA (Perfluoro Octanoic Acid)","<0,005","335-67-1",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFOS (Perfluoro Octane Sulfonate)","0,0017","1763-23-1",,,"µg/l",,"microgrammi per litro",,"0.0017","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","PFPeA (Perfluoro Pentanoic Acid)","<0,005","2706-90-3",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Pirene","0,006","129-00-0",,,"µg/l",,"microgrammi per litro",,"0.006","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Acenaftene","<0,001","83-32-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Acenaftilene","<0,001","208-96-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Ammoniaca (non ionizzata)","0,004","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.004","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Antracene","<0,001","120-12-7",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Benzo (a) pirene","<0,001","50-32-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Benzo (b) fluorantene","<0,001","205-99-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Benzo (g,h,i) perilene","<0,001","191-24-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Benzo (k) fluorantene","<0,001","207-08-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Benzo(a)antracene","<0,001","56-55-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Crisene","<0,001","218-01-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Dibenzo(a,h)antracene","<0,001","53-70-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Dibenzo(a,h)pirene","<0,001","189-64-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Fenantrene","<0,001","85-01-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Fluorantene","<0,001","206-44-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Fluorene","<0,001","86-73-7",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Idrocarburi policiclici aromatici","<0,001",,,"CHM-IPA-0","µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Indeno(1,2,3-cd)pirene","<0,001","193-39-5",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Naftalene","<0,001","91-20-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB","0,002641",,,"CHM-PCB-0","µg/l",,"microgrammi per litro",,"0.002641","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 101","0,000234","37680-73-2",,,"µg/l",,"microgrammi per litro",,"0.000234","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 105","8,9e-005","32598-14-4",,,"µg/l",,"microgrammi per litro",,"0.000089","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 110","0,000288","38380-03-9",,,"µg/l",,"microgrammi per litro",,"0.000288","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 114","<5e-005","74472-37-0",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 118","0,000187","31508-00-6",,,"µg/l",,"microgrammi per litro",,"0.000187","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 123","<5e-005","65510-44-3",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 126","<5e-005","57465-28-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 128","<0,0001","85760-74-3",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 138","0,00034","35065-28-2",,,"µg/l",,"microgrammi per litro",,"0.00034","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 146","6,4e-005","51908-16-8",,,"µg/l",,"microgrammi per litro",,"0.000064","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 149","0,000248","38380-04-0",,,"µg/l",,"microgrammi per litro",,"0.000248","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 151","<0,0001","52663-63-5",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 153","0,000347","35065-27-1",,,"µg/l",,"microgrammi per litro",,"0.000347","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 156","<0,0001","38380-08-4",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 157","<0,0001","69782-90-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 167","<5e-005","52663-72-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 169","<5e-005","32774-16-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 170","0,000104","35065-30-6",,,"µg/l",,"microgrammi per litro",,"0.000104","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 177","<5e-005","52663-70-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 180","0,000216","35065-29-3",,,"µg/l",,"microgrammi per litro",,"0.000216","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 183","<0,0001","52663-69-1",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 187","0,000109","52663-68-0",,,"µg/l",,"microgrammi per litro",,"0.000109","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 189","<5e-005","39635-31-9",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 28","0,000179","7012-37-5",,,"µg/l",,"microgrammi per litro",,"0.000179","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 52","0,000182","35693-99-3",,,"µg/l",,"microgrammi per litro",,"0.000182","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 77","5,4e-005","32598-13-3",,,"µg/l",,"microgrammi per litro",,"0.000054","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 81","<5e-005","70362-50-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 95","<0,0002","38379-99-6",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","PCB 99","<0,0001","38380-01-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Pirene","<0,001","129-00-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-05-29","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Acenaftene","0,006","83-32-9",,,"µg/l",,"microgrammi per litro",,"0.006","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Acenaftilene","0,003","208-96-8",,,"µg/l",,"microgrammi per litro",,"0.003","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Ammoniaca (non ionizzata)","0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Antracene","0,001","120-12-7",,,"µg/l",,"microgrammi per litro",,"0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Benzo (a) pirene","<0,001","50-32-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Benzo (b) fluorantene","0,001","205-99-2",,,"µg/l",,"microgrammi per litro",,"0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Benzo (g,h,i) perilene","<0,001","191-24-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Benzo (k) fluorantene","<0,001","207-08-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-06-26","Benzo(a)antracene","<0,001","56-55-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
